,date,open,high,low,close,volume
0,2016-03-28 09:30:00,10.0400,10.0500,10.0400,10.0500,22852
1,2016-03-28 09:45:00,10.0450,10.0450,10.0400,10.0400,1500
2,2016-03-28 09:46:00,10.0400,10.0400,10.0400,10.0400,200
3,2016-03-28 09:49:00,10.0400,10.0400,10.0400,10.0400,200
4,2016-03-28 09:50:00,10.0400,10.0400,10.0400,10.0400,200
5,2016-03-28 09:51:00,10.0400,10.0400,10.0400,10.0400,2600
6,2016-03-28 09:56:00,10.0400,10.0400,10.0400,10.0400,20900
7,2016-03-28 09:57:00,10.0400,10.0400,10.0400,10.0400,19525
8,2016-03-28 10:00:00,10.0400,10.0400,10.0400,10.0400,4062
9,2016-03-28 10:02:00,10.0300,10.0300,10.0300,10.0300,200
10,2016-03-28 10:10:00,10.0300,10.0300,10.0300,10.0300,200
11,2016-03-28 10:11:00,10.0300,10.0300,10.0300,10.0300,1600
12,2016-03-28 10:13:00,10.0300,10.0300,10.0150,10.0150,500
13,2016-03-28 10:15:00,10.0200,10.0200,10.0200,10.0200,200
14,2016-03-28 10:16:00,10.0200,10.0200,10.0200,10.0200,500
15,2016-03-28 10:27:00,10.0300,10.0300,10.0300,10.0300,1200
16,2016-03-28 10:29:00,10.0400,10.0400,10.0400,10.0400,200
17,2016-03-28 10:37:00,10.0400,10.0400,10.0400,10.0400,100
18,2016-03-28 10:38:00,10.0400,10.0400,10.0400,10.0400,750
19,2016-03-28 10:46:00,10.0450,10.0450,10.0450,10.0450,200
20,2016-03-28 11:43:00,10.0300,10.0300,10.0300,10.0300,800
21,2016-03-28 11:58:00,10.0300,10.0300,10.0300,10.0300,1000
22,2016-03-28 12:16:00,10.0200,10.0200,10.0200,10.0200,2200
23,2016-03-28 12:23:00,10.0100,10.0100,10.0100,10.0100,1600
24,2016-03-28 12:33:00,10.0050,10.0050,10.0030,10.0030,600
25,2016-03-28 12:49:00,10.0100,10.0100,10.0100,10.0100,1000
26,2016-03-28 12:59:00,10.0100,10.0100,10.0100,10.0100,3500
27,2016-03-28 13:05:00,10.0200,10.0200,10.0200,10.0200,991
28,2016-03-28 13:08:00,10.0200,10.0200,10.0200,10.0200,100
29,2016-03-28 13:19:00,10.0200,10.0200,10.0200,10.0200,2812
30,2016-03-28 13:41:00,10.0300,10.0300,10.0300,10.0300,100
31,2016-03-28 13:42:00,10.0300,10.0300,10.0300,10.0300,200
32,2016-03-28 13:49:00,10.0300,10.0300,10.0300,10.0300,200
33,2016-03-28 13:53:00,10.0300,10.0300,10.0300,10.0300,400
34,2016-03-28 13:54:00,10.0250,10.0250,10.0250,10.0250,200
35,2016-03-28 14:06:00,10.0200,10.0200,10.0200,10.0200,300
36,2016-03-28 14:33:00,10.0200,10.0200,10.0200,10.0200,3200
37,2016-03-28 14:59:00,10.0300,10.0300,10.0300,10.0300,800
38,2016-03-28 15:51:00,10.0400,10.0400,10.0300,10.0300,1500
39,2016-03-28 15:52:00,10.0300,10.0300,10.0300,10.0300,2462
40,2016-03-29 09:30:00,10.0900,10.0900,10.0900,10.0900,3578
41,2016-03-29 09:32:00,10.0900,10.0900,10.0900,10.0900,1000
42,2016-03-29 09:39:00,10.1000,10.1000,10.1000,10.1000,150
43,2016-03-29 09:41:00,10.0900,10.0900,10.0600,10.0700,13904
44,2016-03-29 09:42:00,10.0700,10.0700,10.0700,10.0700,100
45,2016-03-29 09:46:00,10.0600,10.0600,10.0600,10.0600,3500
46,2016-03-29 09:48:00,10.0600,10.0600,10.0600,10.0600,300
47,2016-03-29 10:01:00,10.0700,10.0700,10.0700,10.0700,100
