,date,open,high,low,close,volume
0,2016-03-29 09:30:00,110.5000,110.5000,110.5000,110.5000,1138
1,2016-03-29 09:31:00,110.5400,111.5000,110.5400,111.5000,200
2,2016-03-29 09:35:00,112.2200,112.2200,112.2200,112.2200,100
3,2016-03-29 09:37:00,111.3600,111.3600,111.3600,111.3600,100
4,2016-03-29 09:45:00,111.0100,111.0600,110.5600,110.5600,500
5,2016-03-29 09:49:00,110.8300,110.8300,110.8300,110.8300,100
6,2016-03-29 09:51:00,111.3300,111.3300,110.6900,110.9000,300
7,2016-03-29 09:56:00,110.5700,110.5700,110.5700,110.5700,100
8,2016-03-29 10:00:00,110.6000,110.6000,110.6000,110.6000,100
9,2016-03-29 10:01:00,111.2700,111.2700,111.2700,111.2700,100
10,2016-03-29 10:03:00,111.2500,111.6200,111.2500,111.6200,400
11,2016-03-29 10:04:00,111.6100,111.6100,111.6100,111.6100,200
12,2016-03-29 10:07:00,111.5700,111.6000,111.5600,111.5600,900
13,2016-03-29 10:08:00,111.5200,111.5200,111.5200,111.5200,100
14,2016-03-29 10:09:00,111.5200,111.5200,111.5000,111.5000,300
15,2016-03-29 10:10:00,111.5200,111.7000,111.5200,111.7000,300
16,2016-03-29 10:11:00,111.8300,111.9400,111.8200,111.9400,1100
17,2016-03-29 10:16:00,111.1600,111.1600,111.1600,111.1600,100
18,2016-03-29 10:19:00,111.2400,111.2400,111.2400,111.2400,100
19,2016-03-29 10:24:00,111.8090,111.8090,111.8090,111.8090,500
20,2016-03-29 10:39:00,111.5200,111.5200,111.5100,111.5100,200
21,2016-03-29 10:40:00,111.5000,111.6000,111.4800,111.5400,1200
22,2016-03-29 10:41:00,111.3700,111.4600,111.3700,111.4000,1100
23,2016-03-29 10:42:00,111.3500,111.3500,111.3500,111.3500,100
24,2016-03-29 10:49:00,111.5000,111.5000,111.4800,111.4800,1700
25,2016-03-29 10:50:00,111.4300,111.5000,111.2250,111.5000,4073
26,2016-03-29 10:54:00,111.6900,111.6900,111.5600,111.5600,500
27,2016-03-29 10:58:00,111.7300,111.7300,111.7300,111.7300,100
28,2016-03-29 11:01:00,111.6200,111.6200,111.6200,111.6200,200
29,2016-03-29 11:02:00,111.6200,111.6200,111.3550,111.3550,200
30,2016-03-29 11:12:00,111.3600,111.4200,111.1900,111.4200,400
31,2016-03-29 11:16:00,111.4800,111.4800,111.4800,111.4800,100
32,2016-03-29 11:17:00,111.3500,111.4800,111.3500,111.4800,200
33,2016-03-29 11:21:00,111.6500,111.7100,111.6500,111.7100,200
34,2016-03-29 11:23:00,111.7900,111.8600,111.7500,111.8600,300
35,2016-03-29 11:27:00,111.5760,111.5760,111.5760,111.5760,725
36,2016-03-29 11:30:00,111.8630,111.8630,111.4900,111.8600,335
37,2016-03-29 11:32:00,111.7600,111.7600,111.6680,111.7200,390
38,2016-03-29 11:33:00,111.7300,112.2050,111.7300,111.9400,1000
39,2016-03-29 11:40:00,111.9400,112.0200,111.9400,112.0200,200
40,2016-03-29 11:42:00,112.2300,112.2300,112.1700,112.2275,300
41,2016-03-29 11:43:00,112.3000,112.3000,112.3000,112.3000,400
42,2016-03-29 11:44:00,112.1700,112.1800,111.8300,111.8300,3500
43,2016-03-29 11:45:00,111.8300,111.8300,111.5300,111.7800,900
44,2016-03-29 11:47:00,111.8600,112.1100,111.8600,111.9800,2200
45,2016-03-29 11:48:00,111.8500,112.1200,111.6100,112.1200,1994
46,2016-03-29 11:49:00,112.1200,112.2900,111.9400,112.2900,2400
47,2016-03-29 11:52:00,112.7000,112.7100,112.6900,112.6900,400
48,2016-03-29 11:55:00,112.8300,112.8300,112.1500,112.1500,200
49,2016-03-29 11:59:00,112.5900,112.6000,112.5900,112.6000,200
50,2016-03-29 12:00:00,112.0700,112.0700,112.0700,112.0700,100
51,2016-03-29 12:10:00,112.6100,112.6100,112.6100,112.6100,100
52,2016-03-29 12:13:00,112.4000,112.6000,112.4000,112.5900,300
53,2016-03-29 12:15:00,112.3674,112.4200,112.3674,112.4200,1990
54,2016-03-29 12:17:00,112.4450,112.4450,112.3700,112.3700,200
55,2016-03-29 12:18:00,112.4500,112.5300,112.4300,112.4300,700
56,2016-03-29 12:19:00,112.4700,112.5800,112.4700,112.4700,700
57,2016-03-29 12:21:00,112.6800,112.7400,112.6800,112.7400,300
58,2016-03-29 12:22:00,112.8400,113.0400,112.8400,113.0400,300
59,2016-03-29 12:24:00,112.8600,112.8600,112.8600,112.8600,100
60,2016-03-29 12:25:00,113.0300,113.0300,112.9100,112.9100,300
61,2016-03-29 12:26:00,112.8900,112.8900,112.8900,112.8900,300
62,2016-03-29 12:29:00,112.8800,112.8800,112.8800,112.8800,100
63,2016-03-29 12:30:00,113.0600,113.0600,113.0600,113.0600,100
64,2016-03-29 12:35:00,113.0200,113.0200,112.7300,112.7400,300
65,2016-03-29 12:37:00,112.8900,112.8900,112.8900,112.8900,100
66,2016-03-29 12:40:00,113.0800,113.0800,113.0800,113.0800,100
67,2016-03-29 12:43:00,112.7600,112.7600,112.7600,112.7600,300
68,2016-03-29 12:44:00,113.0500,113.1000,113.0300,113.1000,1020
69,2016-03-29 12:48:00,113.2000,113.4300,113.2000,113.4300,300
70,2016-03-29 12:49:00,113.3800,113.3800,113.2330,113.2330,455
71,2016-03-29 12:50:00,113.4399,113.4399,113.3200,113.4100,400
72,2016-03-29 12:51:00,113.4300,113.4300,113.3250,113.3250,200
73,2016-03-29 12:53:00,113.5700,113.5700,113.5700,113.5700,100
74,2016-03-29 12:58:00,113.3200,113.3200,112.6400,112.6400,1100
75,2016-03-29 13:00:00,112.6000,112.6300,112.6000,112.6300,200
76,2016-03-29 13:03:00,112.5900,112.5900,112.5900,112.5900,100
77,2016-03-29 13:07:00,112.5700,112.6300,112.5500,112.6300,600
78,2016-03-29 13:08:00,112.4900,112.6700,112.4900,112.6700,500
79,2016-03-29 13:10:00,113.0400,113.2000,112.4800,112.6000,500
80,2016-03-29 13:11:00,112.6000,112.6000,112.3600,112.3700,1300
81,2016-03-29 13:12:00,112.0500,112.0500,112.0500,112.0500,100
82,2016-03-29 13:17:00,112.3700,112.3700,112.3700,112.3700,100
83,2016-03-29 13:19:00,112.8100,112.8100,112.8100,112.8100,100
84,2016-03-29 13:21:00,112.6000,112.6000,112.6000,112.6000,100
85,2016-03-29 13:22:00,112.4000,112.4000,112.4000,112.4000,100
86,2016-03-29 13:25:00,112.4100,112.4100,112.4100,112.4100,300
87,2016-03-29 13:27:00,112.0800,112.0800,112.0400,112.0400,200
88,2016-03-29 13:30:00,112.0400,112.0400,112.0400,112.0400,100
89,2016-03-29 13:32:00,112.3100,112.3100,112.3100,112.3100,100
90,2016-03-29 13:33:00,112.1300,112.1300,112.1300,112.1300,100
91,2016-03-29 13:35:00,112.1200,112.1200,112.1200,112.1200,200
92,2016-03-29 13:38:00,112.0700,112.0700,112.0700,112.0700,200
93,2016-03-29 13:42:00,112.0300,112.0300,112.0300,112.0300,100
94,2016-03-29 13:43:00,112.0000,112.0000,112.0000,112.0000,100
95,2016-03-29 13:45:00,112.0100,112.0100,112.0100,112.0100,100
96,2016-03-29 13:46:00,112.0000,112.0000,112.0000,112.0000,100
97,2016-03-29 13:52:00,112.0000,112.0000,112.0000,112.0000,100
98,2016-03-29 13:54:00,112.0000,112.0000,112.0000,112.0000,678
99,2016-03-29 13:55:00,111.8900,111.8900,111.8900,111.8900,200
100,2016-03-29 13:56:00,111.8100,111.8100,111.8000,111.8000,699
101,2016-03-29 13:57:00,111.9600,111.9900,111.7700,111.7700,500
102,2016-03-29 13:59:00,111.8300,111.8300,111.6400,111.6400,400
103,2016-03-29 14:00:00,111.6000,111.6450,111.4700,111.6450,400
104,2016-03-29 14:01:00,111.6700,111.7200,111.5700,111.6980,1200
105,2016-03-29 14:02:00,111.5800,111.5800,111.5800,111.5800,100
106,2016-03-29 14:04:00,111.6700,111.9000,111.6700,111.9000,400
107,2016-03-29 14:05:00,111.6300,111.6300,111.6300,111.6300,100
108,2016-03-29 14:11:00,111.9100,111.9100,111.9100,111.9100,100
109,2016-03-29 14:14:00,111.8650,111.8650,111.8650,111.8650,100
